id,Row#,clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds,yield
167,469.0,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.38895631,0.383219703,29.80324762,4281.52619
168,753.0,25.0,0.5,0.38,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.619887727,0.513721618,43.28816181,8090.41713
169,582.0,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.4693892,0.436459223,34.01445364,5920.48718
170,336.0,12.5,0.25,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.595065655,0.490020262,41.61500537,7172.43501
171,240.0,12.5,0.25,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.481472551,0.44549439,35.48354994,5016.74159
172,592.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.459358436,0.426240102,33.85831713,5388.50369
173,442.0,25.0,0.5,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.402052391,0.41951938,31.11988062,4218.32799
174,347.0,12.5,0.25,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.633144179,0.5251356,45.07802445,7969.02575
175,534.0,25.0,0.5,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.535364693,0.446570029,38.0603745,6564.9583
176,582.0,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.402052391,0.402226397,32.16492155,4673.38052
177,173.0,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.500058984,0.431448682,35.14089874,5501.87808
178,559.0,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.403310637,0.41951938,31.02327724,4590.82334
179,105.0,12.5,0.25,0.25,0.25,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.496618271,0.443519907,35.18597077,6024.94599
180,177.0,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.538604193,0.445382693,39.22848885,7231.02778
181,583.0,25.0,0.5,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.443419908,0.423988312,33.3532206,4905.49871
182,49.0,25.0,0.25,0.25,0.38,0.38,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.385021951,0.376874346,29.74417997,4248.35505
183,687.0,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.53427161,0.460322355,36.25083805,6583.45789
184,25.0,37.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.335529768,0.367762987,27.10639138,2946.92602
185,21.0,37.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.440365017,0.401091418,32.81196654,4737.63925
186,445.0,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.610860604,0.503371107,42.18519611,7878.81768
187,331.0,12.5,0.25,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.555726691,0.477778535,39.67566796,7215.40971
188,265.0,12.5,0.25,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.315500071,0.377566465,28.43820263,8318.79889
189,303.0,12.5,0.25,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.598814008,0.494895461,41.6216451,7548.34706
190,751.0,25.0,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.601357636,0.491124144,41.72079694,7800.50128
191,321.0,12.5,0.25,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.597060641,0.494864674,41.35738644,7080.04004
192,241.0,12.5,0.25,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.544644313,0.447536765,37.55556802,6580.39696
193,501.0,25.0,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.498696418,0.452027468,36.14878201,5720.72316
194,667.0,25.0,0.5,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.612478041,0.508131009,42.48753914,8634.77583
195,427.0,12.5,0.25,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.621376432,0.513721618,43.68715255,8357.06722
196,61.0,12.5,0.25,0.25,0.25,0.38,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.546174929,0.453119748,36.36293728,6708.24129
197,586.0,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.480072982,0.438612787,34.78488765,5356.87186
198,242.0,12.5,0.25,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.50476135,0.453131061,36.28998253,5556.37228
199,544.0,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.404225284,0.406618165,31.59741611,4480.07
200,703.0,25.0,0.5,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.480707687,0.43226586,34.89511705,5566.52275
201,567.0,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.506346175,0.45807618,36.81673726,6574.18247
202,687.0,25.0,0.5,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.383581787,0.399983862,29.83315835,4644.60117
203,302.0,12.5,0.25,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.55195445,0.470373306,38.63984283,6521.29112
204,517.0,25.0,0.5,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.494906594,0.448597173,36.36293728,5647.71226
205,183.0,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.502842336,0.450786211,35.82485206,6150.84205
206,442.0,12.5,0.25,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.573428227,0.481173502,40.55501923,7457.50606
207,541.0,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.444479717,0.438630573,31.59741611,5126.99318
208,775.0,25.0,0.5,0.38,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.408178454,0.391524096,30.79561296,4789.59697
209,431.0,12.5,0.25,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.511480554,0.42912225,35.55891105,6614.21931
210,8.0,37.5,0.75,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.454937519,0.427937649,33.55813441,5061.72061
211,466.0,25.0,0.5,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.421448998,0.392540298,31.90931611,4952.9856
212,499.0,25.0,0.5,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.482854142,0.449545727,35.48700839,6615.69006
213,361.0,12.5,0.25,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.583378727,0.485912698,40.57450377,7381.97333
214,712.0,25.0,0.5,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.587319779,0.486075422,40.33534199,7241.37053
215,703.0,25.0,0.5,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.382036352,0.388525442,30.11060535,3923.90628
216,443.0,12.5,0.25,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.645640994,0.504526655,42.13008169,8002.9971
217,136.0,12.5,0.25,0.25,0.38,0.25,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.383786508,0.395911623,30.58216104,3911.42225
218,642.0,25.0,0.5,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.547743879,0.477778535,39.17159714,7219.76039
219,195.0,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.600086778,0.492641907,41.63159085,7517.44077
220,533.0,25.0,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.429000524,0.390310494,31.79835142,4966.77945
221,233.0,12.5,0.25,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.542163836,0.464639165,37.03329756,6260.47363
222,589.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.44371199,0.426240102,33.28480863,4905.49871
223,621.0,25.0,0.5,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.451103585,0.403129918,32.62780351,6020.87569
224,434.0,12.5,0.25,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.467569149,0.405976473,32.34445707,5428.10602
225,338.0,12.5,0.25,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.521414646,0.462462315,37.52543015,6589.27898
226,22.0,37.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.384981338,0.395893563,30.54630597,3937.91539
227,256.0,12.5,0.25,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.640742728,0.529501569,45.718182,8173.5891
228,552.0,25.0,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.4096968,0.397617195,31.44841986,4340.82151
229,258.0,12.5,0.25,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.542170237,0.437681481,36.6742427,6717.44627
230,260.0,12.5,0.25,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.527591617,0.465041445,37.7247238,6707.59259
231,732.0,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.544644313,0.448972519,37.74750888,6801.32393
232,359.0,12.5,0.25,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.577201619,0.487427885,40.17143065,7071.61532
233,602.0,25.0,0.5,0.25,0.75,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.458246439,0.403204844,31.23191007,5126.99318
234,416.0,12.5,0.25,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.598645112,0.492641907,41.35738644,7738.88171
235,98.0,12.5,0.25,0.25,0.25,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.559324725,0.468896154,38.86811018,6731.71221
236,765.0,25.0,0.5,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.450102564,0.428118259,33.44938499,5042.64034
237,545.0,25.0,0.5,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.464972316,0.411590845,33.22890035,5347.71894
238,590.0,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.492994856,0.436865942,34.17462527,5791.45673
239,732.0,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.490016595,0.424902006,35.55511529,5501.87808
240,123.0,12.5,0.25,0.25,0.25,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.596551315,0.497864974,41.35738644,7440.71201
241,564.0,25.0,0.5,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.476054066,0.438875462,34.12272267,5347.71894
242,387.0,12.5,0.25,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.506793789,0.423927032,35.6972028,6493.25828
243,751.0,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.532227877,0.462697311,37.62977375,6392.35667
244,350.0,12.5,0.25,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.539255853,0.467558508,37.90930402,6318.70872
245,541.0,25.0,0.5,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.476178181,0.41390409,33.3406292,5739.92493
246,657.0,25.0,0.5,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.544066693,0.482874674,36.97636061,6848.62622
247,439.0,12.5,0.25,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.546259537,0.472979714,38.45252155,6836.60081
248,435.0,12.5,0.25,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.638323095,0.513260507,44.39094402,8823.69011
249,443.0,12.5,0.25,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.62809913,0.511298321,43.2784975,8489.69192
250,23.0,37.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.399193166,0.409976946,31.39456852,4340.82151
251,402.0,12.5,0.25,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.477961423,0.435851115,34.18362679,5746.77703
252,732.0,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.530112463,0.441974474,36.68258785,6746.4546
253,443.0,12.5,0.25,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.595948108,0.497978979,41.94865711,7016.89385
254,515.0,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.458581988,0.419851618,33.12546719,5834.98164
255,562.0,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.544066693,0.463806532,37.73169085,6708.24129
256,345.0,12.5,0.25,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.547743879,0.465952713,37.52543015,6318.70872
257,8.0,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.48180056,0.41827206,34.66057255,5178.27031
258,251.0,12.5,0.25,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.508296527,0.457845739,36.25720816,5902.33288
259,204.0,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.640742728,0.527735445,43.33471751,8318.79889
260,703.0,25.0,0.5,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.469150447,0.416537797,34.83881461,5042.64034
261,367.0,12.5,0.25,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.532728714,0.465952713,37.20955415,6614.21931
262,260.0,12.5,0.25,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.551234401,0.471125278,38.82636429,7690.1749
263,659.0,25.0,0.5,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.427977027,0.420093742,33.22890035,5313.37828
264,251.0,12.5,0.25,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.600435148,0.504526655,42.23972427,7732.22522
265,769.0,12.5,0.25,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.566319234,0.474952374,39.77346165,6808.26361
266,691.0,25.0,0.5,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.429092481,0.399556226,30.68639758,5330.63134
267,51.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.496019026,0.448256199,35.11807556,5945.89951
268,412.0,12.5,0.25,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.520587192,0.433407697,34.33876109,6994.24801
269,765.0,25.0,0.5,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.612974151,0.513585375,43.00334146,7935.09476
270,328.0,12.5,0.25,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.553671368,0.455135389,38.45252155,7174.6649
271,443.0,12.5,0.25,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.633144179,0.513728593,44.2785829,8440.96097
272,294.0,12.5,0.25,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.583378727,0.493257523,41.48453443,7554.4683
273,630.0,25.0,0.5,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.576589776,0.482859526,41.19101338,7829.514
274,11.0,37.5,0.75,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.507541905,0.450692194,36.25083805,6279.3385
275,681.0,25.0,0.5,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.533820778,0.462795445,37.07093657,6132.99793
276,234.0,12.5,0.25,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.544066693,0.443889013,37.30376378,6615.69006
277,722.0,25.0,0.5,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.458581988,0.405558182,31.66559817,5817.18527
278,346.0,12.5,0.25,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.467569149,0.435287772,34.46756739,5429.68161
279,486.0,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.350992769,0.37863215,28.76356526,3494.94296
280,337.0,12.5,0.25,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.498793068,0.441470296,36.83081961,6155.89609
281,127.0,12.5,0.25,0.25,0.25,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.507115625,0.459101737,37.09688443,6325.26613
282,723.0,25.0,0.5,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.370946044,0.364725785,29.37060684,3837.51296
283,477.0,12.5,0.25,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.52332906,0.460305334,37.83085922,6033.77856
284,270.0,12.5,0.25,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.601357636,0.492820232,41.21921269,7935.09476
285,441.0,12.5,0.25,0.38,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.551891558,0.455453173,37.25124178,6520.8976
286,561.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.363981224,0.394606103,30.15219795,3748.46547
287,21.0,25.0,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.39936701,0.407880223,31.10253472,4310.6254
288,587.0,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.494584864,0.441470296,35.18597077,6060.28382
289,446.0,12.5,0.25,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.583697575,0.488005014,40.81318096,7159.33666
290,10.0,37.5,0.75,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.334220017,0.377011619,28.28409524,3519.43131
291,528.0,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.442869304,0.417947008,33.33119375,5150.94289
292,316.0,12.5,0.25,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.576602444,0.481349777,40.22738685,7022.18973
293,180.0,12.5,0.25,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.611725787,0.510575061,43.3126693,8440.96097
294,723.0,25.0,0.5,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.437609121,0.426773305,33.4416065,4769.31827
295,757.0,25.0,0.5,0.38,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.476054066,0.42018755,34.15934595,5046.45734
296,498.0,12.5,0.25,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.583697575,0.485791513,40.86547798,7162.43364
297,565.0,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.459356717,0.423763672,33.84753901,5205.3203
298,489.0,25.0,0.5,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.50476135,0.444519749,35.55511529,5837.21503
299,694.0,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.489326401,0.44252903,35.89130977,5636.30874
300,653.0,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.582482579,0.493257523,40.86547798,7381.3794
301,324.0,12.5,0.25,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.573428227,0.484307576,39.33251373,7483.73632
302,330.0,12.5,0.25,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.611462998,0.50404651,43.2784975,8013.62631
303,125.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.566319234,0.460305334,37.77154371,6461.67087
304,367.0,12.5,0.25,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.583697575,0.491169185,41.36494454,7400.77538
305,267.0,12.5,0.25,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.55235942,0.470881708,38.38301202,7071.83395
306,474.0,25.0,0.5,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.443419908,0.424657113,33.749712,4926.27902
307,518.0,25.0,0.5,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.37680364,0.40248084,30.79125626,3712.99786
308,749.0,25.0,0.5,0.38,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.407072571,0.394971427,33.87425241,4282.70063
309,178.0,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.464411249,0.428771298,32.5057415,5830.48855
310,668.0,25.0,0.5,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.396762494,0.394711432,30.79374092,3983.09785
311,581.0,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.449195313,0.409438226,31.44841986,4936.36477
312,593.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.603545036,0.503636289,41.05919357,7628.6476
313,346.0,12.5,0.25,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.397461189,0.402226397,32.41787171,4068.35066
314,646.0,25.0,0.5,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.483671436,0.430905502,34.02922281,5602.02293
315,741.0,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.450102564,0.408088064,32.80492047,5395.33158
316,742.0,25.0,0.5,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.49368953,0.448972519,35.59821657,5865.38472
317,469.0,25.0,0.5,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.432419853,0.423053154,32.29905902,4489.22384
318,427.0,12.5,0.25,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.636785764,0.527895672,43.29398449,8116.53175
319,596.0,25.0,0.5,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.508104246,0.457845739,36.41565722,6254.65511
320,339.0,12.5,0.25,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.437609121,0.426773305,33.16394425,4913.22292
321,434.0,25.0,0.5,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.398218446,0.399983862,30.7671091,4336.10096
322,651.0,25.0,0.5,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.425634435,0.422051395,33.221987,4282.70063
323,235.0,12.5,0.25,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.600340952,0.496358614,42.02254143,7667.83619
324,758.0,25.0,0.5,0.38,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.407072571,0.388821721,30.79561296,4667.72494
325,518.0,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.527742687,0.47653588,38.70569591,6922.84679
326,247.0,12.5,0.25,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.496636394,0.443962193,35.6026819,5729.71505
327,407.0,12.5,0.25,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.562619298,0.485752533,40.35118636,7963.93931
328,566.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.468921469,0.438026493,33.11609108,5538.91301
329,545.0,25.0,0.5,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.5138891,0.456936833,36.46620322,6301.03442
330,579.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.621810512,0.513585375,43.33471751,8605.19995
331,614.0,25.0,0.5,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.464368945,0.436376172,35.50564628,5920.48718
332,722.0,25.0,0.5,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.545094508,0.462462315,37.07307852,6821.8081
333,377.0,12.5,0.25,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.488485703,0.418219535,34.70788043,5192.88315
334,593.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.37680364,0.39617025,30.15219795,3764.31973
335,702.0,25.0,0.5,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.576469662,0.484771683,39.44864975,7019.69438
